RowID,OrderID,OrderDate,ShipDate,CustomerID,CustomerName,PostalCode,City,State,Country,Region,Market,Segment,ProductID,Category,SubCategory,ProductName,OrderPriority,ShipMode,Sales,Quantity,Discount,Profit,ShippingCost
33135,CA-2012-BF10975140-41121,7/31/2012,08-04-12,BF-109751408,Barbara Fisher,28205,Charlotte,North Carolina,United States,Southern US,USCA,Corporate,FUR-FU-2877,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,Medium,Standard Class,$44.13 ,4,0.2,$12.14 ,$4.31 
13113,IT-2015-MH1802545-42187,07-02-15,07-06-15,MH-1802545,Michelle Huthwaite,,Villejuif,Ile-de-France,France,Western Europe,Europe,Consumer,FUR-BO-3886,Furniture,Bookcases,"Dania 3-Shelf Cabinet, Mobile",High,Standard Class,$907.01 ,7,0.1,($30.43),$71.53 
3946,MX-2013-PK1891082-41532,9/15/2013,9/15/2013,PK-1891082,Paul Knutson,,San Luis Potosí,San Luis Potosí,Mexico,Central America,LATAM,Home Office,FUR-TA-3336,Furniture,Tables,"Barricks Coffee Table, Adjustable Height",High,Same Day,$485.90 ,3,0.2,$36.38 ,$71.53 
1949,MX-2015-EB1375018-42279,10-02-15,10-02-15,EB-1375018,Edward Becker,,Santo André,São Paulo,Brazil,South America,LATAM,Corporate,TEC-MA-6146,Technology,Machines,"StarTech Phone, Wireless",High,Same Day,$198.72 ,4,0,$65.52 ,$71.50 
4087,MX-2015-DL1349539-42305,10/28/2015,10/31/2015,DL-1349539,Dionis Lloyd,,Apopa,San Salvador,El Salvador,Central America,LATAM,Corporate,FUR-FU-3049,Furniture,Furnishings,"Advantus Photo Frame, Durable",High,First Class,$266.72 ,8,0,$16.00 ,$71.49 
19688,IT-2014-ML17395120-41794,06-04-14,06-07-14,ML-17395120,Marina Lichtenstein,,Valladolid,Castile and León,Spain,Southern Europe,Europe,Corporate,TEC-PH-5841,Technology,Phones,"Samsung Smart Phone, VoIP",Critical,Second Class,"$5,726.16 ",10,0.1,($445.44),$71.46 
27980,IN-2014-AH1003066-41706,03-08-14,3/15/2014,AH-1003066,Aaron Hawkins,,Yokkaichi,Mie,Japan,Eastern Asia,Asia Pacific,Corporate,TEC-PH-5268,Technology,Phones,"Motorola Smart Phone, Full Size",Medium,Standard Class,"$1,931.94 ",3,0,$734.13 ,$71.46 
1568,MX-2015-AP1072093-42190,07-05-15,07-09-15,AP-1072093,Anne Pryor,,Tipitapa,Managua,Nicaragua,Central America,LATAM,Home Office,FUR-BO-5950,Furniture,Bookcases,"Sauder Classic Bookcase, Pine",High,Second Class,$583.12 ,2,0,$274.04 ,$71.45 
41697,SF-2012-JF5415117-41068,06-08-12,06-09-12,JF-5415117,Jennifer Ferguson,,Vryburg,North-West,South Africa,Southern Africa,Africa,Consumer,TEC-MA-6140,Technology,Machines,"StarTech Inkjet, Durable",High,First Class,$300.18 ,1,0,$33.00 ,$71.41 
14310,ES-2014-KD1627045-41991,12/18/2014,12/25/2014,KD-1627045,Karen Daniels,,Rennes,Brittany,France,Western Europe,Europe,Consumer,TEC-MA-6141,Technology,Machines,"StarTech Inkjet, White",Medium,Standard Class,"$1,270.41 ",5,0.15,$433.41 ,$71.39 
40511,US-2015-BF10975140-42278,10-01-15,10-03-15,BF-109751406,Barbara Fisher,19120,Philadelphia,Pennsylvania,United States,Eastern US,USCA,Corporate,OFF-LA-5977,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters with Dispenser Box,High,First Class,$20.66 ,7,0.2,$6.97 ,$3.90 
44120,TU-2014-PK9075134-41822,07-02-14,07-02-14,PK-9075134,Pete Kriz,,Istanbul,Istanbul,Turkey,Western Asia,Asia Pacific,Consumer,TEC-PH-5841,Technology,Phones,"Samsung Smart Phone, VoIP",Critical,Same Day,$254.50 ,1,0.6,($362.66),$71.38 
47060,UZ-2015-NM8520142-42211,7/26/2015,7/30/2015,NM-8520142,Neoma Murray,,Termez,Surxondaryo,Uzbekistan,Central Asia,Asia Pacific,Consumer,TEC-PH-5254,Technology,Phones,"Motorola Headset, with Caller ID",Medium,Standard Class,"$1,116.36 ",14,0,$368.34 ,$71.37 
9030,MX-2015-DM1352582-42174,6/19/2015,6/22/2015,DM-1352582,Don Miller,,León,Guanajuato,Mexico,Central America,LATAM,Corporate,FUR-BO-3895,Furniture,Bookcases,"Dania Corner Shelving, Pine",Critical,First Class,$263.30 ,4,0.2,$3.22 ,$71.35 
30908,ID-2014-FG1426092-41723,3/25/2014,3/28/2014,FG-1426092,Frank Gastineau,,Auckland,Auckland,New Zealand,Oceania,Asia Pacific,Home Office,FUR-TA-4712,Furniture,Tables,"Hon Wood Table, Rectangular",High,Second Class,$634.68 ,2,0.4,($84.66),$71.35 
27298,IN-2015-TD2099527-42349,12-11-15,12/13/2015,TD-2099527,Tamara Dahlen,,Xintai,Shandong,China,Eastern Asia,Asia Pacific,Consumer,TEC-PH-5349,Technology,Phones,"Nokia Office Telephone, with Caller ID",Critical,First Class,$195.39 ,3,0,$46.89 ,$71.34 
33134,CA-2012-BF10975140-41121,7/31/2012,08-04-12,BF-109751408,Barbara Fisher,28205,Charlotte,North Carolina,United States,Southern US,USCA,Corporate,OFF-LA-5976,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,Medium,Standard Class,$17.54 ,3,0.2,$5.92 ,$1.93 
15665,IT-2012-ML18040124-41038,05-09-12,05-11-12,ML-18040124,Michelle Lonsdale,,Stockholm,Stockholm,Sweden,Northern Europe,Europe,Corporate,OFF-ST-6264,Office Supplies,Storage,"Tenex Lockers, Wire Frame",Critical,Second Class,$609.66 ,6,0.5,($231.84),$71.32 
8727,MX-2015-KC1654036-42316,11-08-15,11/13/2015,KC-1654036,Kelly Collister,,Santo Domingo,Santo Domingo,Dominican Republic,Caribbean,LATAM,Consumer,OFF-ST-6031,Office Supplies,Storage,"Smead File Cart, Blue",Medium,Standard Class,$883.79 ,13,0.2,$287.09 ,$71.32 
27755,ID-2012-GT1463559-41020,4/21/2012,4/25/2012,GT-1463559,Grant Thornton,,Surabaya,Jawa Timur,Indonesia,Southeastern Asia,Asia Pacific,Corporate,OFF-AP-4501,Office Supplies,Appliances,"Hamilton Beach Refrigerator, Black",Medium,Standard Class,"$1,243.90 ",3,0.17,($134.90),$71.29 
10370,ES-2012-SO203358-41046,5/17/2012,5/23/2012,SO-203358,Sean O'Donnell,,Vienna,Vienna,Austria,Western Europe,Europe,Consumer,OFF-ST-4258,Office Supplies,Storage,"Fellowes File Cart, Industrial",Low,Standard Class,$964.53 ,7,0,$125.37 ,$71.29 
12574,IT-2015-HJ14875120-42228,08-12-15,8/16/2015,HJ-14875120,Heather Jas,,Madrid,Madrid,Spain,Southern Europe,Europe,Home Office,OFF-ST-4267,Office Supplies,Storage,"Fellowes Lockers, Industrial",High,Standard Class,$561.09 ,3,0.1,$211.89 ,$71.25 
50595,SF-2013-MO7500117-41634,12/26/2013,01-02-14,MO-7500117,Mary O'Rourke,,Pretoria,Gauteng,South Africa,Southern Africa,Africa,Consumer,TEC-MA-5017,Technology,Machines,"Konica Printer, Wireless",Low,Standard Class,$535.68 ,2,0,$16.02 ,$71.25 
2049,MX-2014-BG1103551-41888,09-06-14,9/13/2014,BG-1103551,Barry Gonzalez,,Villa Nueva,Guatemala,Guatemala,Central America,LATAM,Consumer,TEC-AC-3404,Technology,Accessories,"Belkin Router, Programmable",Medium,Standard Class,$867.50 ,5,0,$173.50 ,$71.24 
7640,MX-2012-CJ1201082-41076,6/16/2012,6/21/2012,CJ-1201082,Caroline Jumper,,Hermosillo,Sonora,Mexico,Central America,LATAM,Consumer,OFF-ST-4269,Office Supplies,Storage,"Fellowes Lockers, Wire Frame",High,Standard Class,$412.80 ,3,0,$181.62 ,$71.24 
30227,IN-2013-JK1609027-41615,12-07-13,12-09-13,JK-1609027,Juliana Krohn,,Wuchuan,Guangdong,China,Eastern Asia,Asia Pacific,Consumer,FUR-CH-4655,Furniture,Chairs,"Hon Executive Leather Armchair, Black",Medium,First Class,$457.14 ,1,0,$45.69 ,$71.23 
11954,ES-2012-BP1123064-40999,3/31/2012,04-03-12,BP-1123064,Benjamin Patterson,,Treviso,Veneto,Italy,Southern Europe,Europe,Consumer,OFF-BI-6385,Office Supplies,Binders,"Wilson Jones Binding Machine, Recycled",High,First Class,$295.92 ,6,0,$32.40 ,$71.22 
9684,MX-2014-PS1876082-41903,9/21/2014,9/27/2014,PS-1876082,Pamela Stobb,,Heroica Zitácuaro,Michoacán,Mexico,Central America,LATAM,Consumer,OFF-ST-6261,Office Supplies,Storage,"Tenex Lockers, Blue",Medium,Standard Class,$680.50 ,5,0,$74.80 ,$71.22 
26902,ID-2014-ML177557-41775,5/16/2014,5/20/2014,ML-177557,Max Ludwig,,Maryborough,Queensland,Australia,Oceania,Asia Pacific,Home Office,FUR-BO-5763,Furniture,Bookcases,"Safco Classic Bookcase, Traditional",High,Second Class,$788.67 ,2,0.1,($61.35),$71.21 
27672,IN-2015-AO1081058-42224,08-08-15,8/15/2015,AO-1081058,Anthony O'Donnell,,Agra,Uttar Pradesh,India,Southern Asia,Asia Pacific,Corporate,TEC-MA-4206,Technology,Machines,"Epson Printer, Red",Medium,Standard Class,"$1,039.08 ",4,0,$93.48 ,$71.18 
42806,AJ-2013-SG108909-41580,11-02-13,11-05-13,SG-108909,Susan Gilcrest,,Baku,Baki,Azerbaijan,Western Asia,Asia Pacific,Corporate,TEC-AC-5895,Technology,Accessories,"SanDisk Router, Erganomic",High,First Class,$254.16 ,1,0,$101.64 ,$71.18 
44618,IZ-2015-RD972061-42311,11-03-15,11-07-15,RD-972061,Roger Demir,,Baghdad,Baghdad,Iraq,Western Asia,Asia Pacific,Consumer,FUR-CH-5774,Furniture,Chairs,"SAFCO Executive Leather Armchair, Black",High,Standard Class,$459.00 ,1,0,$215.73 ,$71.17 
5329,MX-2015-DV1304593-42215,7/30/2015,08-03-15,DV-1304593,Darrin Van Huff,,Managua,Managua,Nicaragua,Central America,LATAM,Corporate,FUR-BO-3887,Furniture,Bookcases,"Dania 3-Shelf Cabinet, Pine",High,Standard Class,$761.60 ,8,0,$114.24 ,$71.15 
14959,ES-2013-CG1252045-41635,12/27/2013,12/30/2013,CG-1252045,Claire Gute,,Nice,Provence-Alpes-Côte d'Azur,France,Western Europe,Europe,Consumer,OFF-BI-4806,Office Supplies,Binders,"Ibico 3-Hole Punch, Recycled",Critical,Second Class,$246.48 ,8,0,$68.88 ,$71.14 
33932,CA-2013-BF10975140-41460,07-05-13,07-10-13,BF-109751408,Barbara Fisher,28314,Fayetteville,North Carolina,United States,Southern US,USCA,Corporate,OFF-BI-6412,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,Medium,Second Class,$7.23 ,5,0.7,($5.78),$1.90 
5325,MX-2015-JS1603082-42348,12-10-15,12/15/2015,JS-1603082,Joy Smith,,Chihuahua,Chihuahua,Mexico,Central America,LATAM,Consumer,FUR-TA-3340,Furniture,Tables,"Barricks Computer Table, Adjustable Height",Medium,Standard Class,"$1,267.76 ",5,0.2,$221.76 ,$71.12 
39349,CA-2012-BF10975140-41103,7/13/2012,7/16/2012,BF-109751406,Barbara Fisher,10009,New York City,New York,United States,Eastern US,USCA,Corporate,OFF-AR-5292,Office Supplies,Art,Newell 315,Medium,Second Class,$17.94 ,3,0,$4.49 ,$1.81 
11866,IT-2015-MA1756048-42241,8/25/2015,8/26/2015,MA-1756048,Matt Abelman,,Worms,Rhineland-Palatinate,Germany,Western Europe,Europe,Home Office,FUR-BO-4851,Furniture,Bookcases,"Ikea Classic Bookcase, Traditional",Medium,First Class,$370.58 ,1,0.1,$115.28 ,$71.09 
11871,ES-2015-PO18850139-42207,7/22/2015,7/24/2015,PO-18850139,Patrick O'Brill,,Waterlooville,England,United Kingdom,Northern Europe,Europe,Consumer,OFF-ST-4268,Office Supplies,Storage,"Fellowes Lockers, Single Width",Critical,First Class,$207.36 ,1,0,$35.25 ,$71.08 
13822,ES-2014-BB1154548-42003,12/30/2014,01-04-15,BB-1154548,Brenda Bowman,,Darmstadt,Hesse,Germany,Western Europe,Europe,Corporate,TEC-PH-3133,Technology,Phones,"Apple Headset, Full Size",High,Standard Class,$596.40 ,8,0,$101.28 ,$71.07 
38134,CA-2013-BF10975140-41461,07-06-13,07-12-13,BF-109751406,Barbara Fisher,8360,Vineland,New Jersey,United States,Eastern US,USCA,Corporate,OFF-AR-5312,Office Supplies,Art,Newell 333,Medium,Standard Class,$11.12 ,4,0,$2.89 ,$1.71 
18312,ES-2015-RH1955545-42141,5/17/2015,5/18/2015,RH-1955545,Ritsa Hightower,,Le Havre,Normandy,France,Western Europe,Europe,Consumer,TEC-PH-3815,Technology,Phones,"Cisco Speaker Phone, Cordless",Medium,First Class,$480.52 ,4,0.15,($28.28),$71.07 
9044,MX-2013-BT1144093-41585,11-07-13,11-12-13,BT-1144093,Bobby Trafton,,Managua,Managua,Nicaragua,Central America,LATAM,Consumer,OFF-ST-4257,Office Supplies,Storage,"Fellowes File Cart, Blue",High,Second Class,$549.24 ,6,0,$76.80 ,$71.06 
18960,IT-2015-CJ1201045-42266,9/19/2015,9/23/2015,CJ-1201045,Caroline Jumper,,Issoire,Auvergne,France,Western Europe,Europe,Consumer,TEC-PH-5815,Technology,Phones,"Samsung Audio Dock, with Caller ID",Medium,Standard Class,$709.03 ,5,0.15,($100.22),$71.05 
25334,IN-2014-CR127307-41929,10/17/2014,10/18/2014,CR-127307,Craig Reiter,,Brisbane,Queensland,Australia,Oceania,Asia Pacific,Consumer,TEC-PH-3152,Technology,Phones,"Apple Speaker Phone, VoIP",Medium,First Class,$333.15 ,3,0.1,$88.80 ,$71.02 
21703,IN-2013-MB1808527-41583,11-05-13,11-07-13,MB-1808527,Mick Brown,,Yichun,Heilongjiang,China,Eastern Asia,Asia Pacific,Consumer,FUR-CH-5397,Furniture,Chairs,"Novimex Rocking Chair, Set of Two",High,First Class,$267.36 ,2,0,$117.60 ,$71.02 
42581,UP-2015-MF8250137-42277,9/30/2015,10-02-15,MF-8250137,Monica Federle,,Dnipropetrovs'k,Dnipropetrovs'k,Ukraine,Eastern Europe,Europe,Corporate,OFF-AP-3867,Office Supplies,Appliances,"Cuisinart Microwave, White",High,First Class,$276.60 ,1,0,$30.42 ,$71.02 
35703,CA-2014-BF10975140-41964,11/21/2014,11/26/2014,BF-109751402,Barbara Fisher,47201,Columbus,Indiana,United States,Central US,USCA,Corporate,OFF-PA-3116,Office Supplies,Paper,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",Medium,Standard Class,$9.08 ,2,0,$4.09 ,$1.69 
13558,ES-2013-TP2156545-41598,11/20/2013,11/25/2013,TP-2156545,Tracy Poddar,,Issy-les-Moulineaux,Ile-de-France,France,Western Europe,Europe,Corporate,FUR-CH-5451,Furniture,Chairs,"Office Star Steel Folding Chair, Black",High,Standard Class,$723.17 ,9,0.1,($80.35),$71.00 
13599,ES-2012-RE1945048-41235,11/22/2012,11/26/2012,RE-1945048,Richard Eichhorn,,Ulm,Baden-Württemberg,Germany,Western Europe,Europe,Consumer,TEC-MA-5011,Technology,Machines,"Konica Phone, Red",High,Standard Class,$583.38 ,7,0,$244.86 ,$70.98 
46779,AO-2014-GM45004-41979,12-06-14,12-10-14,GM-45004,Gene McClure,,Benguela,Benguela,Angola,Central Africa,Africa,Consumer,TEC-PH-3152,Technology,Phones,"Apple Speaker Phone, VoIP",Medium,Standard Class,"$1,480.68 ",12,0,$592.20 ,$70.97 
37385,CA-2013-BF10975140-41438,6/13/2013,6/17/2013,BF-109751408,Barbara Fisher,30076,Roswell,Georgia,United States,Southern US,USCA,Corporate,OFF-PA-6564,Office Supplies,Paper,Xerox 202,High,Standard Class,$6.48 ,1,0,$3.11 ,$1.33 
21665,IN-2012-ES1408027-40941,02-02-12,02-05-12,ES-1408027,Erin Smith,,Yunyang,Henan,China,Eastern Asia,Asia Pacific,Corporate,FUR-TA-3418,Furniture,Tables,"Bevis Computer Table, Fully Assembled",Medium,First Class,$692.33 ,2,0.3,($207.73),$70.94 
42056,MG-2012-JG531084-41084,6/24/2012,6/29/2012,JG-531084,Jason Gross,,Ulan Bator,Ulaanbaatar,Mongolia,Eastern Asia,Asia Pacific,Corporate,TEC-AC-4166,Technology,Accessories,"Enermax Memory Card, USB",High,Standard Class,$458.40 ,4,0,$68.76 ,$70.93 
48545,AG-2015-PO88653-42017,1/13/2015,1/15/2015,PO-88653,Patrick O'Donnell,,Guelma,Guelma,Algeria,North Africa,Africa,Consumer,TEC-CO-5999,Technology,Copiers,"Sharp Fax Machine, High-Speed",Critical,First Class,$293.85 ,1,0,$61.68 ,$70.93 
26102,IN-2014-RK1930027-41822,07-02-14,07-05-14,RK-1930027,Ralph Kennedy,,Chaozhou,Guangdong,China,Eastern Asia,Asia Pacific,Consumer,TEC-PH-5844,Technology,Phones,"Samsung Speaker Phone, Full Size",Critical,First Class,$373.59 ,3,0,$18.63 ,$70.93 
4772,MX-2015-GM1468054-42242,8/26/2015,8/31/2015,GM-1468054,Greg Matthias,,Carrefour,Ouest,Haiti,Caribbean,LATAM,Consumer,OFF-ST-4268,Office Supplies,Storage,"Fellowes Lockers, Single Width",High,Second Class,$580.61 ,7,0.4,($154.95),$70.93 
21981,IN-2013-AR1057058-41632,12/24/2013,12/28/2013,AR-1057058,Anemone Ratner,,Tiruppur,Tamil Nadu,India,Southern Asia,Asia Pacific,Consumer,TEC-PH-3802,Technology,Phones,"Cisco Signal Booster, VoIP",Medium,Standard Class,$911.52 ,6,0,$309.78 ,$70.92 
23426,IN-2014-LC1693027-41944,11-01-14,11-07-14,LC-1693027,Linda Cazamias,,Chaoyang,Liaoning,China,Eastern Asia,Asia Pacific,Corporate,TEC-CO-3683,Technology,Copiers,"Canon Fax and Copier, Digital",Medium,Standard Class,$763.92 ,4,0,$381.96 ,$70.91 
24061,IN-2014-VT2170058-41804,6/14/2014,6/18/2014,VT-2170058,Valerie Takahito,,Ajmer,Rajasthan,India,Southern Asia,Asia Pacific,Home Office,TEC-MA-6148,Technology,Machines,"StarTech Printer, Red",Medium,Standard Class,$759.96 ,3,0,$30.33 ,$70.90 
12958,ES-2014-CS1246048-41867,8/16/2014,8/17/2014,CS-1246048,Chuck Sachs,,Offenbach,Hesse,Germany,Western Europe,Europe,Consumer,FUR-FU-3034,Furniture,Furnishings,"Advantus Frame, Durable",High,First Class,$432.60 ,4,0,$47.52 ,$70.89 
47637,SL-2013-SM10905112-41617,12-09-13,12-10-13,SM-10905112,Susan MacKendrick,,Koidu,Eastern,Sierra Leone,Western Africa,Africa,Consumer,TEC-CO-5995,Technology,Copiers,"Sharp Fax and Copier, High-Speed",High,First Class,$333.60 ,2,0,$40.02 ,$70.89 
8622,US-2015-HG1484551-42171,6/16/2015,6/22/2015,HG-1484551,Harry Greene,,Petapa,Guatemala,Guatemala,Central America,LATAM,Consumer,FUR-TA-4691,Furniture,Tables,"Hon Round Table, Rectangular",Medium,Standard Class,"$2,190.85 ",8,0.2,($410.91),$70.89 
18431,IT-2015-DW13540120-42336,11/28/2015,12-03-15,DW-13540120,Don Weiss,,Granada,Andalusía,Spain,Southern Europe,Europe,Consumer,OFF-ST-5693,Office Supplies,Storage,"Rogers File Cart, Single Width",High,Standard Class,$637.34 ,5,0.1,$113.24 ,$70.86 
456,MX-2015-PM1894031-42340,12-02-15,12-06-15,PM-1894031,Paul MacIntyre,,Pinar del Río,Pinar del Río,Cuba,Caribbean,LATAM,Consumer,TEC-CO-4589,Technology,Copiers,"Hewlett Personal Copier, Laser",High,Standard Class,$575.93 ,6,0.002,$235.37 ,$70.85 
191,MX-2014-CR1273028-41993,12/20/2014,12/22/2014,CR-1273028,Craig Reiter,,Soacha,Cundinamarca,Colombia,South America,LATAM,Consumer,TEC-PH-5249,Technology,Phones,"Motorola Audio Dock, with Caller ID",Medium,First Class,$346.74 ,3,0,$100.50 ,$70.85 
27522,IN-2015-CC1210058-42237,8/21/2015,8/23/2015,CC-1210058,Chad Cunningham,,Bhubaneswar,Odisha,India,Southern Asia,Asia Pacific,Home Office,TEC-PH-5338,Technology,Phones,"Nokia Audio Dock, with Caller ID",High,Second Class,$833.70 ,5,0,$316.80 ,$70.84 
27276,IN-2015-BW110657-42319,11-11-15,11/16/2015,BW-110657,Barry Weirich,,Townsville,Queensland,Australia,Oceania,Asia Pacific,Consumer,TEC-AC-5874,Technology,Accessories,"SanDisk Memory Card, Programmable",High,Second Class,$717.63 ,7,0.1,($79.74),$70.83 
43004,SF-2014-JD6150117-41903,9/21/2014,9/25/2014,JD-6150117,Justin Deggeller,,Cape Town,Western Cape,South Africa,Southern Africa,Africa,Corporate,TEC-CO-6010,Technology,Copiers,"Sharp Wireless Fax, Digital",High,Standard Class,$711.12 ,2,0,$28.44 ,$70.83 
27212,IN-2014-AM103607-41864,8/13/2014,8/14/2014,AM-103607,Alice McCarthy,,Broken Hill,New South Wales,Australia,Oceania,Asia Pacific,Corporate,OFF-SU-4308,Office Supplies,Supplies,"Fiskars Letter Opener, Easy Grip",Critical,First Class,$212.76 ,8,0.1,$73.08 ,$70.81 
13765,IT-2014-CM12385104-41921,10-09-14,10-10-14,CM-12385104,Christopher Martinez,,Porto,Porto,Portugal,Southern Europe,Europe,Consumer,TEC-MA-5546,Technology,Machines,"Panasonic Inkjet, Durable",High,First Class,$468.32 ,3,0.5,($281.03),$70.77 
13175,ES-2014-HL15040139-41709,03-11-14,03-11-14,HL-15040139,Hunter Lopez,,Derby,England,United Kingdom,Northern Europe,Europe,Consumer,OFF-BI-3715,Office Supplies,Binders,"Cardinal 3-Hole Punch, Recycled",Critical,Same Day,$233.28 ,8,0,$67.44 ,$70.75 
33931,CA-2013-BF10975140-41460,07-05-13,07-10-13,BF-109751408,Barbara Fisher,28314,Fayetteville,North Carolina,United States,Southern US,USCA,Corporate,FUR-FU-6099,Furniture,Furnishings,Stackable Trays,Medium,Second Class,$4.93 ,2,0.2,$0.74 ,$1.20 
25883,IN-2014-TC214757-41764,05-05-14,05-09-14,TC-214757,Tony Chapman,,Melbourne,Victoria,Australia,Oceania,Asia Pacific,Home Office,TEC-PH-5337,Technology,Phones,"Nokia Audio Dock, VoIP",Medium,Standard Class,$750.74 ,5,0.1,$175.04 ,$70.73 
29763,IN-2014-LS172307-41881,8/30/2014,09-04-14,LS-172307,Lycoris Saunders,,Sydney,New South Wales,Australia,Oceania,Asia Pacific,Consumer,TEC-CO-4570,Technology,Copiers,"Hewlett Copy Machine, Laser",Medium,Standard Class,$947.92 ,4,0.1,$200.08 ,$70.71 
35705,CA-2014-BF10975140-41964,11/21/2014,11/26/2014,BF-109751402,Barbara Fisher,47201,Columbus,Indiana,United States,Central US,USCA,Corporate,OFF-BI-5640,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Medium,Standard Class,$4.91 ,1,0,$2.31 ,$1.10 
40184,CA-2012-BB10990140-41116,7/26/2012,7/29/2012,BB-109901404,Barry Blumstein,90036,Los Angeles,California,United States,Western US,USCA,Corporate,OFF-ST-5766,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",Medium,Second Class,$276.28 ,2,0,$0.00 ,$32.27 
40490,CA-2013-BB10990140-41580,11-02-13,11-07-13,BB-109901402,Barry Blumstein,78207,San Antonio,Texas,United States,Central US,USCA,Corporate,TEC-PH-2879,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,Medium,Standard Class,$344.70 ,2,0.2,$38.78 ,$12.73 
26575,IN-2015-MK1816059-42174,6/19/2015,6/22/2015,MK-1816059,Mike Kennedy,,Bogor,Jawa Barat,Indonesia,Southeastern Asia,Asia Pacific,Consumer,OFF-AR-3447,Office Supplies,Art,"BIC Canvas, Blue",High,Second Class,$274.41 ,7,0.27,($94.14),$70.64 
26495,IN-2012-SF209657-41137,8/16/2012,8/16/2012,SF-209657,Sylvia Foulston,,Newcastle,New South Wales,Australia,Oceania,Asia Pacific,Corporate,OFF-EN-4446,Office Supplies,Envelopes,"GlobeWeis Mailers, with clear poly window",Critical,Same Day,$189.41 ,5,0.1,$20.96 ,$70.64 
26296,IN-2014-AC106157-42001,12/28/2014,12/31/2014,AC-106157,Ann Chong,,Gold Coast,Queensland,Australia,Oceania,Asia Pacific,Corporate,FUR-CH-5409,Furniture,Chairs,"Novimex Steel Folding Chair, Set of Two",High,Second Class,$456.19 ,6,0.1,($30.53),$70.62 
26671,IN-2014-JM1525027-41985,12-12-14,12/14/2014,JM-1525027,Janet Martin,,Suzhou,Anhui,China,Eastern Asia,Asia Pacific,Consumer,OFF-ST-4057,Office Supplies,Storage,"Eldon File Cart, Single Width",High,First Class,$385.11 ,3,0,$38.43 ,$70.60 
25586,IN-2014-AS102407-41970,11/27/2014,12-01-14,AS-102407,Alan Shonely,,Melbourne,Victoria,Australia,Oceania,Asia Pacific,Consumer,TEC-PH-5246,Technology,Phones,"Motorola Audio Dock, Cordless",High,Standard Class,$634.39 ,4,0.1,$77.47 ,$70.54 
31943,CA-2014-BB10990140-41731,04-02-14,04-09-14,BB-109901404,Barry Blumstein,85635,Sierra Vista,Arizona,United States,Western US,USCA,Corporate,OFF-FA-6129,Office Supplies,Fasteners,Staples,Low,Standard Class,$31.56 ,5,0.2,$9.86 ,$4.74 
23144,IN-2015-MM1726027-42291,10/14/2015,10/16/2015,MM-1726027,Magdelene Morse,,Sanming,Fujian,China,Eastern Asia,Asia Pacific,Consumer,FUR-CH-4703,Furniture,Chairs,"Hon Swivel Stool, Red",High,First Class,$818.25 ,5,0,$376.35 ,$70.53 
22388,ID-2014-CA1196559-41670,1/31/2014,02-04-14,CA-1196559,Carol Adams,,Balikpapan,Kalimantan Timur,Indonesia,Southeastern Asia,Asia Pacific,Corporate,FUR-TA-4647,Furniture,Tables,"Hon Conference Table, Rectangular",Medium,Standard Class,"$1,461.29 ",3,0.47,($110.29),$70.52 
31944,CA-2014-BB10990140-41731,04-02-14,04-09-14,BB-109901404,Barry Blumstein,85635,Sierra Vista,Arizona,United States,Western US,USCA,Corporate,OFF-AP-3375,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,Low,Standard Class,$30.14 ,2,0.2,$3.01 ,$3.00 
30295,IN-2014-TC2147592-41884,09-02-14,09-07-14,TC-2147592,Tony Chapman,,Invercargill,Southland,New Zealand,Oceania,Asia Pacific,Home Office,FUR-BO-3640,Furniture,Bookcases,"Bush Library with Doors, Mobile",Medium,Standard Class,"$1,467.36 ",4,0,$630.96 ,$70.52 
50336,SA-2013-YS11880110-41549,10-02-13,10-07-13,YS-11880110,Yana Sorensen,,Riyadh,Ar Riyad,Saudi Arabia,Western Asia,Asia Pacific,Corporate,FUR-CH-4561,Furniture,Chairs,"Harbour Creations Swivel Stool, Adjustable",High,Standard Class,$730.44 ,4,0,$204.48 ,$70.52 
6812,MX-2012-MW1823536-40970,03-02-12,03-04-12,MW-1823536,Mitch Willingham,,Santo Domingo,Santo Domingo,Dominican Republic,Caribbean,LATAM,Corporate,FUR-CH-5441,Furniture,Chairs,"Office Star Executive Leather Armchair, Adjustable",High,Second Class,$751.87 ,3,0.2,$56.35 ,$70.49 
21104,IN-2013-TH2110078-41287,1/13/2013,1/17/2013,TH-2110078,Thea Hendricks,,Kuching,Sarawak,Malaysia,Southeastern Asia,Asia Pacific,Consumer,TEC-PH-5248,Technology,Phones,"Motorola Audio Dock, VoIP",High,Second Class,$693.84 ,4,0,$194.16 ,$70.49 
